elapsed_s,lat_deg,lon_deg,yaw_rad,speed_mps,depth_m,alt_asf_m
16.66975304,39.00040738,-76.5,-6.22124599e-12,3,0,60
16.71999016,39.00040873,-76.5,-4.346017746e-12,3,0,60
16.77024713,39.00041008,-76.5,-9.447230008e-12,3,0,60
16.82042766,39.00041143,-76.5,-4.643304891e-12,3,0,60
16.87065424,39.00041278,-76.5,-1.859431772e-12,3,0,60
16.9208619,39.00041413,-76.5,1.151288914e-11,3,0,60
16.97107205,39.00041548,-76.5,8.354039342e-12,3,0,60
17.0212732,39.00041683,-76.5,-5.077274187e-12,3,0,60
17.07148713,39.00041819,-76.5,2.214857329e-12,3,0,60
17.12172068,39.00041954,-76.5,-5.822927322e-12,3,0,60
17.17194282,39.00042089,-76.5,3.454100069e-12,3,0,60
17.22216145,39.00042224,-76.5,-4.815033918e-12,3,0,60
17.27239843,39.00042359,-76.5,-6.428427021e-12,3,0,60
17.32267101,39.00042495,-76.5,-2.327224574e-12,3,0,60
17.37290062,39.00042629,-76.5,-2.327224574e-12,3,0,60
17.4231799,39.00042764,-76.5,-6.899049776e-12,3,0,60
17.47338745,39.00042899,-76.5,-2.486954979e-12,3,0,60
17.52368686,39.00043035,-76.5,3.255377408e-12,3,0,60
17.57393862,39.0004317,-76.5,-6.044242004e-12,3,0,60
17.62417701,39.00043305,-76.5,1.302453761e-12,3,0,60
17.67441524,39.0004344,-76.5,8.772545667e-12,3,0,60
17.72468831,39.00043575,-76.5,8.713407936e-12,3,0,60
17.77495772,39.0004371,-76.5,-2.906189515e-12,3,0,60
17.82519647,39.00043845,-76.5,-6.489169757e-12,3,0,60
17.87544527,39.0004398,-76.5,-3.515184434e-12,3,0,60
17.92574471,39.00044115,-76.5,2.717003217e-12,3,0,60
17.97599517,39.00044251,-76.5,-5.706710697e-12,3,0,60
18.02626122,39.00044386,-76.5,4.674159417e-12,3,0,60
18.07649549,39.00044521,-76.5,-9.119955053e-12,3,0,60
18.12678785,39.00044656,-76.5,-6.388105431e-12,3,0,60
18.17703368,39.00044791,-76.5,1.056578936e-11,3,0,60
18.22726871,39.00044926,-76.5,-7.674025804e-12,3,0,60
18.27751211,39.00045061,-76.5,-9.437159267e-12,3,0,60
18.32775168,39.00045196,-76.5,1.009677625e-12,3,0,60
18.37797096,39.00045332,-76.5,-3.779201602e-12,3,0,60
18.42819288,39.00045467,-76.5,9.338240757e-14,3,0,60
18.47841431,39.00045602,-76.5,-1.515243101e-11,3,0,60
18.52865207,39.00045737,-76.5,1.069839871e-12,3,0,60
18.57888309,39.00045872,-76.5,-1.064146868e-11,3,0,60
18.62911529,39.00046007,-76.5,9.972861795e-12,3,0,60
18.67932428,39.00046142,-76.5,-1.106537091e-11,3,0,60
18.72962362,39.00046277,-76.5,1.454591762e-13,3,0,60
18.77992424,39.00046412,-76.5,6.152129381e-12,3,0,60
18.83017803,39.00046548,-76.5,5.165003685e-12,3,0,60
18.88043056,39.00046683,-76.5,-4.504669948e-12,3,0,60
18.93067384,39.00046818,-76.5,2.847726533e-12,3,0,60
18.9809138,39.00046953,-76.5,8.977108635e-12,3,0,60
19.03109445,39.00047088,-76.5,-9.041089227e-12,3,0,60
19.08126404,39.00047223,-76.5,2.534408511e-12,3,0,60
19.13147478,39.00047358,-76.5,7.636828079e-12,3,0,60
19.1817364,39.00047493,-76.5,-1.193834753e-12,3,0,60
19.23193944,39.00047629,-76.5,3.30774453e-12,3,0,60
19.28215365,39.00047764,-76.5,-3.573551674e-12,3,0,60
19.33235739,39.00047899,-76.5,-8.674203715e-12,3,0,60
19.38253266,39.00048034,-76.5,2.401022482e-12,3,0,60
19.43275068,39.00048169,-76.5,-7.421505732e-12,3,0,60
19.48292725,39.00048304,-76.5,5.653804102e-12,3,0,60
19.53311558,39.00048439,-76.5,5.093412694e-12,3,0,60
19.58332367,39.00048575,-76.5,-9.00451471e-13,3,0,60
19.63350929,39.00048713,-76.5,-3.83854513e-12,3,0,60
19.68370272,39.00048845,-76.5,7.044106679e-15,3,0,60
19.7338769,39.0004898,-76.5,9.267406308e-12,3,0,60
19.78404812,39.0004925,-76.5,-2.703382451e-12,3,0,60
19.83420475,39.00049385,-76.5,6.547536594e-12,3,0,60
19.88438972,39.0004952,-76.5,-1.41894046e-12,3,0,60
19.93458075,39.00049655,-76.5,1.387707799e-11,3,0,60
19.98477523,39.0004979,-76.5,-2.392164641e-13,3,0,60
20.03494519,39.00049925,-76.5,1.945109607e-12,3,0,60
20.08518094,39.00050061,-76.5,-4.265715279e-12,3,0,60
